"","x"
"1140","CD8 naive"
"1141","CD8 naive"
"1142","CD8 naive"
"1143","CD8 effector"
"1144","Naive B"
"1145","CD8 memory"
"1146","CD4 naive I"
"1147","CD4 memory"
"1148","gdT cells"
"1149","CD4 memory"
"1150","CD8 naive"
"1151","CD8 naive"
"1152","CD8 effector"
"1153","CD8 memory"
"1154","conventional DC"
"1155","CD56dim CD16bright NK"
"1156","CD8 effector"
"1157","Classical monocytes"
"1158","CD8 naive"
"1159","CD8 effector"
"1160","CD8 effector"
"1161","Classical monocytes"
"1162","CD4 memory"
"1163","Neutrophils"
"1164","Naive B"
"1165","CD4 memory"
"1166","CD8 naive"
"1167","CD4 naive II"
"1168","CD4 naive I"
"1169","CD4 naive II"
"1170","CD4 memory"
"1171","Non classical monocytes"
"1172","CD4 naive II"
"1173","CD8 memory"
"1174","CD4 naive II"
"1175","CD4 naive I"
"1176","CD8 effector"
"1177","CD8 effector"
"1178","CD56dim CD16bright NK"
"1179","CD8 effector"
"1180","Naive B"
"1181","Non classical monocytes"
"1182","CD8 effector"
"1183","Classical monocytes"
"1184","CD4 naive II"
"1185","CD8 effector"
"1186","Classical monocytes"
"1187","Non classical monocytes"
"1188","gdT cells"
"1189","CD56dim CD16bright NK"
"1190","CD56dim CD16bright NK"
"1191","CD4 naive I"
"1192","Classical monocytes"
"1193","CD4 naive II"
"1194","CD8 memory"
"1195","CD4 naive I"
"1196","Classical monocytes"
"1197","CD8 effector"
"1198","CD4 memory"
"1199","CD8 naive"
"1200","Memory B"
"1201","CD4 memory"
"1202","CD4 memory"
"1203","CD8 memory"
"1204","CD4 memory"
"1205","CD4 naive I"
"1206","CD8 effector"
"1207","CD8 effector"
"1208","CD56bright CD16dim NK"
"1209","CD56dim CD16bright NK"
"1210","MAIT-NKT cells"
"1211","CD8 naive"
"1212","CD8 effector"
"1213","CD4 naive I"
"1214","Regulatory T cells"
"1215","CD8 memory"
"1216","CD8 naive"
"1217","conventional DC"
"1218","MAIT-NKT cells"
"1219","Regulatory T cells"
"1220","CD4 naive II"
"1221","CD56dim CD16bright NK"
"1222","CD4 naive II"
"1223","Classical monocytes"
"1224","CD8 effector"
"1225","CD8 naive"
"1226","CD4 naive I"
"1227","CD4 naive I"
"1228","CD8 effector"
"1229","MAIT-NKT cells"
"1230","CD8 naive"
"1231","Classical monocytes"
"1232","CD4 memory"
"1233","CD4 memory"
"1234","CD8 effector"
"1235","CD8 memory"
"1236","CD4 naive I"
"1237","CD8 naive"
"1238","CD4 naive I"
"1239","CD4 memory"
"1240","CD4 naive I"
"1241","CD4 memory"
"1242","NK-monocyte doublets"
"1243","CD4 memory"
"1244","CD4 and CD8 activated memory"
"1245","CD4 naive I"
"1246","T-NK-B cell doublets"
"1247","CD4 naive II"
"1248","CD4 naive I"
"1249","CD8 naive"
"1250","CD8 effector"
"1251","gdT cells"
"1252","CD4 naive I"
"1253","Classical monocytes"
"1254","CD4 memory"
"1255","CD4 memory"
"1256","Classical monocytes"
"1257","CD4 naive I"
"1258","CD8 effector"
"1259","Naive B"
"1260","CD8 effector"
"1261","CD4 naive I"
"1262","CD56dim CD16bright NK"
"1263","CD4 naive I"
"1264","Neutrophils"
"1265","CD4 and CD8 activated memory"
"1266","CD4 naive I"
"1267","CD8 memory"
"1268","Classical monocytes"
"1269","CD4 memory"
"1270","CD4 naive II"
"1271","CD4 naive I"
"1272","CD4 naive I"
"1273","CD8 effector"
"1274","CD56dim CD16bright NK"
"1275","CD4 memory"
"1276","CD8 naive"
"1277","CD56dim CD16bright NK"
"1278","CD4 naive I"
"1279","CD4 memory"
"1280","CD4 memory"
"1281","CD4 naive II"
"1282","CD4 naive I"
"1283","T-NK-B cell doublets"
"1284","CD8 effector"
"1285","CD8 effector"
"1286","gdT cells"
"1287","conventional DC"
"1288","CD4 naive I"
"1289","gdT cells"
"1290","CD8 effector"
"1291","MAIT-NKT cells"
"1292","CD8 naive"
"1293","CD8 effector"
"1294","CD8 memory"
"1295","Neutrophils"
"1296","CD8 effector"
"1297","CD56dim CD16bright NK"
"1298","CD8 effector"
"1299","Naive B"
"1300","gdT cells"
"1301","Non classical monocytes"
"1302","CD56dim CD16bright NK"
"1303","CD8 effector"
"1304","CD4 naive I"
"1305","CD4 naive II"
"1306","Classical monocytes"
"1307","CD4 naive I"
"1308","CD8 effector"
"1309","CD56dim CD16bright NK"
"1310","CD8 effector"
"1311","CD8 effector"
"1312","T-NK-B cell doublets"
"1313","CD4 memory"
"1314","CD4 naive I"
"1315","CD8 naive"
"1316","CD56dim CD16bright NK"
"1317","MAIT-NKT cells"
"1318","CD4 memory"
"1319","CD4 memory"
"1320","gdT cells"
"1321","Classical monocytes"
"1322","CD8 naive"
"1323","CD4 memory"
"1324","Non classical monocytes"
"1325","CD8 memory"
"1326","CD8 effector"
"1327","CD8 effector"
"1328","CD4 memory"
"1329","NK-T doublets"
"1330","CD56dim CD16bright NK"
"1331","gdT cells"
"1332","CD4 memory"
"1333","Platelet-bound monocytes"
"1334","CD4 naive II"
"1335","CD4 naive I"
"1336","CD8 effector"
"1337","CD4 naive II"
"1338","Proliferating T and NK cell"
"1339","CD4 naive I"
"1340","Regulatory T cells"
"1341","gdT cells"
"1342","CD8 effector"
"1343","gdT cells"
"1344","CD4 memory"
"1345","CD4 naive I"
"1346","CD4 memory"
"1347","CD8 effector"
"1348","Platelet-bound monocytes"
"1349","CD8 naive"
"1350","CD4 naive I"
"1351","Classical monocytes"
"1352","Classical monocytes"
"1353","Classical monocytes"
"1354","MAIT-NKT cells"
"1355","CD8 memory"
"1356","CD4 memory"
"1357","CD8 naive"
"1358","Naive B"
"1359","CD8 effector"
"1360","T-NK-B cell doublets"
"1361","Naive B"
"1362","CD56dim CD16bright NK"
"1363","Classical monocytes"
"1364","Classical monocytes"
"1365","CD4 naive II"
"1366","CD4 naive II"
"1367","Platelet-bound monocytes"
"1368","CD56dim CD16bright NK"
"1369","Classical monocytes"
"1370","gdT cells"
"1371","CD8 memory"
"1372","Classical monocytes"
"1373","CD4 memory"
"1374","CD8 effector"
"1375","NK-T doublets"
"1376","Neutrophils"
"1377","CD4 naive II"
"1378","Classical monocytes"
"1379","CD8 naive"
"1380","CD4 memory"
"1381","CD4 memory"
"1382","CD8 naive"
"1383","Naive B"
"1384","CD56dim CD16bright NK"
"1385","CD8 naive"
"1386","CD4 memory"
"1387","CD4 memory"
"1388","NK-T doublets"
"1389","CD4 memory"
"1390","CD8 naive"
"1391","CD4 naive II"
"1392","CD4 naive II"
"1393","CD4 naive I"
"1394","gdT cells"
"1395","CD4 naive I"
"1396","CD4 naive II"
"1397","CD56dim CD16bright NK"
"1398","Classical monocytes"
"1399","CD8 effector"
"1400","T-NK-B cell doublets"
"1401","gdT cells"
"1402","CD4 naive I"
"1403","CD4 naive I"
"1404","CD8 effector"
"1405","T-NK-B cell doublets"
"1406","conventional DC"
"1407","CD4 naive I"
"1408","Classical monocytes"
"1409","CD56dim CD16bright NK"
"1410","CD8 naive"
"1411","NK-T doublets"
"1412","CD8 effector"
"1413","CD4 naive I"
"1414","CD4 memory"
"1415","CD8 effector"
"1416","CD56dim CD16bright NK"
"1417","Classical monocytes"
"1418","CD56dim CD16bright NK"
"1419","CD4 naive I"
"1420","CD56dim CD16bright NK"
"1421","CD4 memory"
"1422","CD8 memory"
"1423","CD4 memory"
"1424","CD8 effector"
"1425","Naive B"
"1426","CD4 naive I"
"1427","Proliferating T and NK cell"
"1428","CD4 memory"
"1429","CD8 memory"
"1430","CD4 naive II"
"1431","CD4 naive I"
"1432","gdT cells"
"1433","CD8 naive"
"1434","Classical monocytes"
"1435","CD8 memory"
"1436","MAIT-NKT cells"
"1437","CD56dim CD16bright NK"
"1438","CD4 naive II"
"1439","CD4 naive II"
"1440","Classical monocytes"
"1441","CD4 memory"
"1442","Classical monocytes"
"1443","CD8 naive"
"1444","CD8 effector"
"1445","CD8 effector"
"1446","Classical monocytes"
"1447","CD8 memory"
"1448","CD8 naive"
"1449","Classical monocytes"
"1450","gdT cells"
"1451","gdT cells"
"1452","CD4 memory"
"1453","CD4 naive II"
"1454","CD56dim CD16bright NK"
"1455","CD4 naive II"
"1456","CD4 memory"
"1457","CD4 naive I"
"1458","CD4 memory"
"1459","CD4 naive I"
"1460","CD8 memory"
"1461","CD4 memory"
"1462","CD56dim CD16bright NK"
"1463","CD8 effector"
"1464","Neutrophils"
"1465","CD4 naive I"
"1466","Non classical monocytes"
"1467","Classical monocytes"
"1468","CD4 naive II"
"1469","Classical monocytes"
"1470","gdT cells"
"1471","CD4 memory"
"1472","CD8 memory"
"1473","CD8 effector"
"1474","Memory B"
"1475","CD8 effector"
"1476","CD8 effector"
"1477","CD8 memory"
"1478","CD8 effector"
"1479","CD8 memory"
"1480","CD4 naive II"
"1481","CD8 effector"
"1482","CD4 memory"
"1483","Regulatory T cells"
"1484","CD4 memory"
"1485","gdT cells"
"1486","CD4 naive I"
"1487","CD8 effector"
"1488","CD8 memory"
"1489","CD8 naive"
"1490","Naive B"
"1491","CD4 naive I"
"1492","CD4 memory"
"1493","CD56bright CD16dim NK"
"1494","CD8 effector"
"1495","CD8 naive"
"1496","Platelet-bound monocytes"
"1497","CD4 naive I"
"1498","Classical monocytes"
"1499","CD4 memory"
"1500","CD8 effector"
"1501","CD4 naive I"
"1502","Plasma cells"
"1503","CD56dim CD16bright NK"
"1504","CD8 effector"
"1505","Classical monocytes"
"1506","Classical monocytes"
"1507","CD8 effector"
"1508","CD8 effector"
"1509","Non classical monocytes"
"1510","CD4 naive I"
"1511","CD8 effector"
"1512","CD4 and CD8 activated memory"
"1513","CD4 naive I"
"1514","CD4 naive II"
"1515","gdT cells"
"1516","CD56dim CD16bright NK"
"1517","Classical monocytes"
"1518","CD8 effector"
"1519","CD56dim CD16bright NK"
"1520","CD8 effector"
"1521","CD4 naive I"
"1522","Neutrophils"
"1523","MAIT-NKT cells"
"1524","CD8 effector"
"1525","MAIT-NKT cells"
"1526","CD8 effector"
"1527","CD8 effector"
"1528","CD8 effector"
"1529","CD4 naive I"
"1530","Non classical monocytes"
"1531","CD4 memory"
"1532","CD8 naive"
"1533","CD8 naive"
"1534","CD8 memory"
"1535","Non classical monocytes"
"1536","CD4 memory"
"1537","CD8 memory"
"1538","Neutrophils"
"1539","Naive B"
"1540","CD8 naive"
"1541","CD56dim CD16bright NK"
"1542","CD4 memory"
"1543","CD4 memory"
"1544","Classical monocytes"
"1545","CD8 effector"
"1546","CD4 memory"
"1547","CD4 naive II"
"1548","CD4 naive I"
"1549","Classical monocytes"
"1550","CD4 naive I"
"1551","CD4 naive I"
"1552","gdT cells"
"1553","CD8 effector"
"1554","Classical monocytes"
"1555","CD8 effector"
"1556","CD4 naive II"
"1557","CD56bright CD16dim NK"
"1558","CD8 naive"
"1559","Platelet-bound monocytes"
"1560","gdT cells"
"1561","Classical monocytes"
"1562","Classical monocytes"
"1563","CD4 naive II"
"1564","CD8 naive"
"1565","MAIT-NKT cells"
"1566","CD4 memory"
"1567","Platelets"
"1568","CD8 effector"
"1569","CD8 effector"
"1570","CD4 naive II"
"1571","CD4 naive I"
"1572","CD4 memory"
"1573","CD4 memory"
"1574","Non classical monocytes"
"1575","CD4 naive I"
"1576","CD4 memory"
"1577","CD4 naive II"
"1578","CD8 effector"
"1579","CD4 memory"
"1580","CD8 memory"
"1581","CD4 naive II"
"1582","CD8 naive"
"1583","CD8 effector"
"1584","CD4 memory"
"1585","MAIT-NKT cells"
"1586","Classical monocytes"
"1587","gdT cells"
"1588","Naive B"
"1589","CD4 naive I"
"1590","Classical monocytes"
"1591","CD56dim CD16bright NK"
"1592","CD4 memory"
"1593","CD4 memory"
"1594","Classical monocytes"
"1595","CD4 naive II"
"1596","CD56dim CD16bright NK"
"1597","CD8 effector"
"1598","CD4 naive I"
"1599","CD4 naive II"
"1600","CD8 effector"
"1601","CD56dim CD16bright NK"
"1602","CD4 and CD8 activated memory"
"1603","CD4 naive I"
"1604","CD56bright CD16dim NK"
"1605","CD56dim CD16bright NK"
"1606","CD4 naive II"
"1607","CD8 naive"
"1608","CD56dim CD16bright NK"
"1609","CD56dim CD16bright NK"
"1610","CD56bright CD16dim NK"
"1611","MAIT-NKT cells"
"1612","Classical monocytes"
"1613","Classical monocytes"
"1614","CD4 naive I"
"1615","CD4 naive I"
"1616","CD8 naive"
"1617","CD8 naive"
"1618","CD8 naive"
"1619","Regulatory T cells"
"1620","CD56bright CD16dim NK"
"1621","conventional DC"
"1622","CD4 naive I"
"1623","CD4 naive I"
"1624","CD4 naive II"
"1625","Non classical monocytes"
"1626","CD8 effector"
"1627","CD4 naive I"
"1628","CD4 naive II"
"1629","conventional DC"
"1630","Memory B"
"1631","CD4 naive I"
"1632","Neutrophils"
"1633","CD4 naive II"
"1634","CD8 memory"
"1635","CD8 effector"
"1636","CD8 naive"
"1637","CD8 effector"
"1638","CD4 memory"
"1639","CD4 naive I"
"1640","CD4 naive I"
"1641","T-NK-B cell doublets"
"1642","gdT cells"
"1643","CD4 memory"
"1644","gdT cells"
"1645","CD8 naive"
"1646","Platelets"
"1647","CD8 effector"
"1648","gdT cells"
"1649","CD8 effector"
"1650","CD56dim CD16bright NK"
"1651","CD56dim CD16bright NK"
"1652","CD56dim CD16bright NK"
"1653","CD8 effector"
"1654","Naive B"
"1655","gdT cells"
"1656","CD8 effector"
"1657","CD8 memory"
"1658","Classical monocytes"
"1659","CD8 naive"
"1660","CD4 memory"
"1661","gdT cells"
"1662","Classical monocytes"
"1663","CD56dim CD16bright NK"
"1664","CD56dim CD16bright NK"
"1665","conventional DC"
"1666","CD8 effector"
"1667","CD8 naive"
"1668","Classical monocytes"
"1669","CD8 effector"
"1670","CD8 memory"
"1671","CD4 naive I"
"1672","Platelet-bound monocytes"
"1673","CD8 effector"
"1674","CD4 naive I"
"1675","CD4 memory"
"1676","CD8 naive"
"1677","CD56dim CD16bright NK"
"1678","CD4 memory"
"1679","CD4 naive II"
"1680","CD8 effector"
"1681","Classical monocytes"
"1682","CD4 naive II"
"1683","CD8 memory"
"1684","CD4 naive I"
"1685","Naive B"
"1686","CD8 memory"
"1687","Platelet-bound monocytes"
"1688","Naive B"
"1689","CD4 memory"
"1690","Classical monocytes"
"1691","CD4 naive II"
"1692","MAIT-NKT cells"
"1693","CD56dim CD16bright NK"
"1694","CD4 memory"
"1695","CD8 naive"
"1696","gdT cells"
"1697","CD4 naive II"
"1698","Neutrophils"
"1699","CD8 effector"
"1700","CD56bright CD16dim NK"
"1701","CD4 naive I"
"1702","CD8 memory"
"1703","CD4 naive I"
"1704","CD8 effector"
"1705","CD4 memory"
"1706","CD4 naive I"
"1707","CD4 memory"
"1708","Classical monocytes"
"1709","CD4 naive I"
"1710","CD56dim CD16bright NK"
"1711","Regulatory T cells"
"1712","CD4 naive I"
"1713","CD8 naive"
"1714","CD8 naive"
"1715","CD8 effector"
"1716","Naive B"
"1717","CD8 effector"
"1718","T-NK-B cell doublets"
"1719","CD56dim CD16bright NK"
"1720","CD8 effector"
"1721","Classical monocytes"
"1722","CD4 memory"
"1723","Non classical monocytes"
"1724","CD4 memory"
"1725","Classical monocytes"
"1726","CD8 effector"
"1727","Plasma cells"
"1728","CD56dim CD16bright NK"
"1729","CD8 effector"
"1730","gdT cells"
"1731","CD4 naive I"
"1732","CD4 naive I"
"1733","CD8 memory"
"1734","CD8 effector"
"1735","Neutrophils"
"1736","CD4 memory"
"1737","Classical monocytes"
"1738","CD4 naive I"
"1739","CD8 effector"
"1740","CD4 naive I"
"1741","gdT cells"
"1742","CD8 effector"
"1743","CD8 effector"
"1744","CD8 naive"
"1745","Classical monocytes"
"1746","Neutrophils"
"1747","CD4 naive II"
"1748","CD8 effector"
"1749","CD4 naive I"
"1750","CD8 effector"
"1751","CD4 naive I"
"1752","CD4 naive I"
"1753","CD4 memory"
"1754","CD4 naive I"
"1755","CD56dim CD16bright NK"
"1756","Classical monocytes"
"1757","Platelet-bound monocytes"
"1758","CD4 memory"
"1759","CD4 memory"
"1760","CD8 naive"
"1761","CD4 naive I"
"1762","CD8 effector"
"1763","CD56dim CD16bright NK"
"1764","CD4 naive I"
"1765","CD56dim CD16bright NK"
"1766","Classical monocytes"
"1767","CD4 naive I"
"1768","CD4 memory"
"1769","CD8 naive"
"1770","Classical monocytes"
"1771","CD4 naive II"
"1772","MAIT-NKT cells"
"1773","CD8 naive"
"1774","Platelet-bound monocytes"
"1775","CD8 naive"
"1776","CD4 naive I"
"1777","Classical monocytes"
"1778","Classical monocytes"
"1779","CD8 effector"
"1780","Non classical monocytes"
"1781","Non classical monocytes"
"1782","Memory B"
"1783","CD4 memory"
"1784","CD8 effector"
"1785","CD56dim CD16bright NK"
"1786","CD8 effector"
"1787","CD8 effector"
"1788","CD4 naive I"
"1789","CD4 naive I"
"1790","CD56dim CD16bright NK"
"1791","CD4 naive II"
"1792","CD8 memory"
"1793","plasmacytoid DC"
"1794","CD4 naive I"
"1795","Non classical monocytes"
"1796","CD4 naive I"
"1797","gdT cells"
"1798","CD8 effector"
"1799","Classical monocytes"
"1800","CD4 memory"
"1801","CD4 naive I"
"1802","Platelet-bound monocytes"
"1803","Proliferating T and NK cell"
"1804","CD56dim CD16bright NK"
"1805","Classical monocytes"
"1806","CD4 naive I"
"1807","CD8 memory"
"1808","CD8 effector"
"1809","Classical monocytes"
"1810","Naive B"
"1811","CD4 naive I"
"1812","CD4 naive I"
"1813","CD4 naive I"
"1814","CD4 memory"
"1815","CD4 memory"
"1816","CD4 memory"
"1817","CD4 naive II"
"1818","CD4 and CD8 activated memory"
"1819","CD4 and CD8 activated memory"
"1820","CD4 memory"
"1821","CD8 effector"
"1822","CD56bright CD16dim NK"
"1823","CD4 memory"
"1824","CD4 memory"
"1825","CD4 naive I"
"1826","CD8 effector"
"1827","CD8 effector"
"1828","CD8 effector"
"1829","CD4 naive II"
"1830","CD8 effector"
"1831","CD8 memory"
"1832","gdT cells"
"1833","CD56dim CD16bright NK"
"1834","CD56dim CD16bright NK"
"1835","Classical monocytes"
"1836","CD4 memory"
"1837","Naive B"
"1838","CD56dim CD16bright NK"
"1839","CD8 effector"
"1840","Classical monocytes"
"1841","CD8 effector"
"1842","CD4 memory"
"1843","CD8 memory"
"1844","MAIT-NKT cells"
"1845","Classical monocytes"
"1846","MAIT-NKT cells"
"1847","CD56dim CD16bright NK"
"1848","CD8 naive"
"1849","CD8 effector"
"1850","CD8 effector"
"1851","Platelet-bound monocytes"
"1852","Classical monocytes"
"1853","CD8 effector"
"1854","MAIT-NKT cells"
"1855","Platelets"
"1856","Classical monocytes"
"1857","Classical monocytes"
"1858","CD4 naive I"
"1859","CD56dim CD16bright NK"
"1860","CD56dim CD16bright NK"
"1861","CD8 effector"
"1862","CD8 naive"
"1863","CD4 naive II"
"1864","CD4 naive I"
"1865","CD4 naive I"
"1866","CD4 naive I"
"1867","CD8 memory"
"1868","CD8 memory"
"1869","CD56dim CD16bright NK"
"1870","CD56dim CD16bright NK"
"1871","CD4 naive I"
"1872","Neutrophils"
"1873","CD8 effector"
"1874","CD8 naive"
"1875","CD4 and CD8 activated memory"
"1876","CD8 effector"
"1877","CD4 naive I"
"1878","gdT cells"
"1879","CD4 memory"
"1880","CD4 memory"
"1881","CD4 naive I"
"1882","Classical monocytes"
"1883","CD4 memory"
"1884","CD56dim CD16bright NK"
"1885","Classical monocytes"
"1886","CD8 effector"
"1887","CD8 effector"
"1888","Regulatory T cells"
"1889","Classical monocytes"
"1890","Classical monocytes"
"1891","CD4 naive I"
"1892","NK-T doublets"
"1893","CD8 naive"
"1894","Naive B"
"1895","CD8 naive"
"1896","CD4 memory"
"1897","CD4 memory"
"1898","CD4 memory"
"1899","CD8 naive"
"1900","CD8 naive"
"1901","CD8 naive"
"1902","CD4 naive II"
"1903","CD4 naive I"
"1904","Classical monocytes"
"1905","CD4 naive II"
"1906","CD4 memory"
"1907","CD4 naive I"
"1908","CD4 naive I"
"1909","CD4 naive I"
"1910","CD8 effector"
"1911","CD4 naive I"
"1912","CD8 naive"
"1913","CD56dim CD16bright NK"
"1914","CD4 naive I"
"1915","CD56bright CD16dim NK"
"1916","CD4 naive I"
"1917","Naive B"
"1918","CD4 naive II"
"1919","Non classical monocytes"
"1920","MAIT-NKT cells"
"1921","CD8 naive"
"1922","Naive B"
"1923","Regulatory T cells"
"1924","Classical monocytes"
"1925","Memory B"
"1926","Classical monocytes"
"1927","CD4 naive II"
"1928","CD8 effector"
"1929","gdT cells"
"1930","CD8 effector"
"1931","MAIT-NKT cells"
"1932","Regulatory T cells"
"1933","CD8 effector"
"1934","Classical monocytes"
"1935","CD8 effector"
"1936","CD4 memory"
"1937","CD4 naive I"
"1938","CD56dim CD16bright NK"
"1939","CD4 naive I"
"1940","Memory B"
"1941","CD4 memory"
"1942","Naive B"
"1943","CD4 naive II"
"1944","CD8 effector"
"1945","CD4 naive I"
"1946","Memory B"
"1947","CD8 memory"
"1948","CD8 naive"
"1949","Classical monocytes"
"1950","Classical monocytes"
"1951","CD4 naive I"
"1952","CD4 memory"
"1953","NK-T doublets"
"1954","CD8 effector"
"1955","Naive B"
"1956","CD8 memory"
"1957","Naive B"
"1958","CD4 naive I"
"1959","CD56dim CD16bright NK"
"1960","CD4 memory"
"1961","CD4 naive II"
"1962","CD4 naive I"
"1963","CD4 naive I"
"1964","CD4 memory"
"1965","CD4 memory"
"1966","CD56dim CD16bright NK"
"1967","CD8 effector"
"1968","CD8 effector"
"1969","CD8 naive"
"1970","Classical monocytes"
"1971","CD8 naive"
"1972","Naive B"
"1973","Classical monocytes"
"1974","CD8 effector"
